"city","zone","district","name","alias","types","address","wgs84aX","wgs84aY"
"新北市","瑞芳分區","瑞芳區","新北市立瑞芳高級工業職業學校","新北市立瑞芳高級工業職業學校","高職,一般,公立","新北市瑞芳區瑞芳街60號",121.804681,25.110732
"新北市","板橋分區","板橋區","新北市私立禾稼幼兒園","禾稼幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立三重高級商工職業學校","新北市立三重高級商工職業學校","一般,高職,公立","新北市三重區中正北路163號",121.480073,25.069648
"新北市","板橋分區","板橋區","新北市私立心世紀幼兒園","心世紀幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","土城區","新北市立新北高級工業職業學校","新北高工","公立,一般,高職","新北市土城區學府路一段241號",121.45038,24.983307
"新北市","板橋分區","板橋區","新北市私立悅嘉幼兒園","悅嘉幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立全能愛彌兒幼兒園","全能愛彌兒板橋幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市立淡水高級商工職業學校","淡水商工","一般,高職,公立","新北市淡水區商工路307號",121.454026,25.186759
"新北市","板橋分區","板橋區","新北市私立育太幼兒園","育太幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","林口區","新北市立南勢國民中學","南勢國中","一般,國中,公立","新北市林口區文化一路一段20號(崇林國中內)",121.370275,25.068111
"新北市","板橋分區","板橋區","新北市私立仕揚幼兒園","仕揚幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","三峽區","新北市三峽區北大國民小學","北大國小","國小,公立,一般","新北市三峽區國光街100號",121.372986,24.939197
"新北市","板橋分區","板橋區","新北市私立喬一幼兒園","喬一幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","林口區","新北市林口區新林國民小學","新林國小","一般,國小,公立","新北市林口區三民路101號",121.359474,25.069576
"新北市","板橋分區","板橋區","新北市私立永錡板橋幼兒園","永錡板橋幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立生活村幼兒園","生活村幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市淡水區淡海國民小學","淡海國小","一般,國小,公立","新北市淡水區淡海路72巷21號(崁頂三路1號)",121.424655,25.177349
"新北市","板橋分區","板橋區","陽光森林文教股份有限公司新北市分公司附設新北市私立陽光小子幼兒園","陽光小子幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","林口區","新北市林口區東湖國民小學","東湖國小","一般,國小,公立","新北市林口區中山路268號(佳林國中內)",121.384226,25.080329
"新北市","板橋分區","板橋區","新北市私立亞特幼兒園","亞特幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","泰山區","新北市立泰山高中進修部","新北市立泰山高中進修部","高中,一般,公立","新北市泰山區辭修路7號",121.429866,25.057718
"新北市","板橋分區","板橋區","新北市私立欣勵德幼兒園","欣勵德幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立鹿兒堡幼兒園","鹿兒堡幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","瑞芳分區","瑞芳區","新北市立瑞芳高工進修部","修學校新北市立瑞芳高工進修部","高職進修學校,一般,公立","新北市瑞芳區瑞芳街60號",121.804681,25.110732
"新北市","板橋分區","板橋區","新北市私立艾法薇爾幼兒園","艾法薇爾幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立三重商工進修部","新北市立三重商工進修部","高中進修學校,高職進修學校,一般,公立","新北市立三重區中正北路163號",121.488363,25.060833
"新北市","板橋分區","板橋區","新北市私立福音幼兒園","福音幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立康園幼兒園","康園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","土城區","新北市立新北高工進修部","新北市立新北高工進修部","高職進修學校,一般,公立","新北市土城區學府路一段241號",121.45038,24.983307
"新北市","板橋分區","板橋區","新北市私立卡爾斯登幼兒園","卡爾斯登幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市立淡水高級商工職業學校進修部","淡水商工進校","高職進修學校,一般,公立","新北市淡水區商工路307號",121.454026,25.186759
"新北市","板橋分區","板橋區","新北市私立優貝兒幼兒園","優貝兒幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","林口區","新北市立新北特殊教育學校","新北市立新北特殊教育學校","國小,國中,高職,一般,公立","新北市林口區文化北路1段425號",121.365937,25.078445
"新北市","板橋分區","板橋區","新北市私立菩提幼兒園","菩提幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立二重國民中學附設幼兒園","二重國民中學附設幼兒園","公立,一般,幼兒園","",NA,NA
"新北市","板橋分區","板橋區","新北市私立巧可麗巧宇幼兒園","私立巧可麗巧宇幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","石碇區","新北市石碇區和平國民小學附設幼兒園","和平國民小學附設幼兒園","幼兒園,一般,公立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立發現小熊森林幼兒園","發現小熊森林幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立夏恩雙響幼兒園","夏恩雙響幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市立海山高級中學","海山高中","國中,高中,一般,公立","新北市板橋區漢生東路215號",121.470886,25.010153
"新北市","板橋分區","板橋區","新北市私立聖路易幼兒園","聖路易幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立三重高級中學","三重高中","國中,高中,幼兒園,一般,公立","新北市三重區集美街212號",121.491472,25.054693
"新北市","新莊分區","五股區","新北市五股區德音國民小學","德音國小","國小,幼兒園,一般,公立","新北市五股區明德路2號",121.434549,25.071371
"新北市","雙和分區","永和區","新北市立永平高級中學","永平高中","一般,國中,高中,公立","新北市永和區保安里1鄰永平路205號",121.508625,25.010751
"新北市","新莊分區","林口區","新北市林口區麗園國民小學","麗園國小","國小,幼兒園,一般,公立","新北市林口區忠孝路591號",121.376194,25.068589
"新北市","三鶯分區","樹林區","新北市立樹林高級中學","樹林高中","一般,國中,高中,公立","新北市樹林區中華路8號",121.422463,24.982936
"新北市","文山分區","新店區","新北市新店區北新國民小學","北新國小","國小,幼兒園,一般,公立","新北市新店區寶橋路8號",121.543895,24.973708
"新北市","三鶯分區","三峽區","新北市立明德高級中學","明德高中","偏遠,國中,高中,公立","新北市三峽區中正路二段399號",121.363909,24.906933
"新北市","新莊分區","泰山區","新北市泰山區同榮國民小學","同榮國小","國小,幼兒園,一般,公立","新北市泰山區義學里1鄰公園路33號",121.428098,25.054289
"新北市","七星分區","汐止區","新北市立秀峰高級中學","秀峰高中","一般,國中,高中,公立","新北市汐止區忠孝東路201號",121.660087,25.065633
"新北市","雙和分區","中和區","新北市中和區光復國民小學","光復國小","國小,幼兒園,一般,公立","新北市中和區光環路二段一號",121.482576,25.014698
"新北市","七星分區","金山區","新北市立金山高級中學","金山高中","國中,綜合高中,偏遠,公立","新北市金山區美田里文化二路2號",121.636934,25.224668
"新北市","七星分區","汐止區","新北市汐止區秀峰國民小學","秀峰國小","國小,幼兒園,一般,公立","新北市汐止區仁愛路90號",121.661556,25.062576
"新北市","文山分區","新店區","新北市立安康高級中學","安康高中","國中,高中,幼兒園,一般,公立","新北市新店區安興路25號",121.514931,24.96881
"新北市","七星分區","汐止區","新北市汐止區金龍國民小學","金龍國小","國小,幼兒園,一般,公立","新北市汐止區明峰街201號",121.627218,25.068719
"新北市","三鶯分區","三峽區","新北市三峽區介壽國民小學","介壽國小","國小,幼兒園,一般,公立","新北市三峽區大同路1號",121.37852,24.929828
"新北市","瑞芳分區","雙溪區","新北市立雙溪高級中學","雙溪高中","國中,綜合高中,偏遠,公立","新北市雙溪區梅竹蹊3號",121.863161,25.03493
"新北市","新莊分區","新莊區","新北市新莊區昌平國民小學","昌平國小","一般,國小,公立","新北市新莊區昌平街200號",121.45558,25.056403
"新北市","文山分區","石碇區","新北市立石碇高級中學","石碇高中","國中,綜合高中,偏遠,公立","新北市石碇區隆盛里八分寮45號",121.642596,25.012743
"新北市","新莊分區","林口區","新北市林口區麗林國民小學","麗林國小","國小,幼兒園,一般,公立","新北市林口區公園路46號",121.367903,25.068714
"新北市","新莊分區","新莊區","新北市立丹鳳高級中學","丹鳳高中","一般,國中,高中,公立","新北市新莊區龍安路72號",121.416169,25.021199
"新北市","三重分區","三重區","新北市三重區集美國民小學","集美國小","國小,幼兒園,一般,公立","新北市三重區集美街10號",121.487923,25.056467
"新北市","板橋分區","土城區","新北市立清水高級中學","清水高中","一般,國中,高中,公立","新北市土城區明德路一段72號",121.465311,24.982013
"新北市","三鶯分區","鶯歌區","新北市鶯歌區永吉國民小學","永吉國小","國小,幼兒園,一般,公立","新北市鶯歌區德昌二街2號",121.332912,24.958766
"新北市","三重分區","蘆洲區","新北市立三民高級中學","三民高中","一般,國中,高中,公立","新北市蘆洲區三民路96號",121.473007,25.08646
"新北市","新莊分區","八里區","新北市八里區大崁國民小學","大崁國小","國小,幼兒園,一般,公立","新北市八里區忠八街2號",121.419406,25.160305
"新北市","三鶯分區","三峽區","新北市三峽區中園國民小學","中園國小","一般,國小,公立","新北市三峽區弘園街22號",121.367185,24.927828
"新北市","雙和分區","中和區","新北市立錦和高級中學","錦和高中","一般,國中,高中,公立","新北市中和區錦和路163號",121.491089,24.99254
"新北市","三鶯分區","鶯歌區","新北市鶯歌區昌福國民小學","昌福國小","一般,國小,公立","新北市鶯歌區永明街22號",121.339161,24.955643
"新北市","板橋分區","板橋區","新北市立光復高級中學","光復高中","國中,綜合高中,公立,一般","22068新北市板橋區光環路一段7號",121.484376,25.017981
"新北市","三重分區","蘆洲區","新北市蘆洲區忠義國民小學","忠義國小","國小,幼兒園,一般,公立","新北市蘆洲區光榮路99號",121.463853,25.089298
"新北市","淡水分區","淡水區","新北市立竹圍高級中學","竹圍高中","國中,高中,一般,公立","新北市淡水區竹林路35號",121.461717,25.146034
"新北市","新莊分區","泰山區","新北市泰山區義學國民小學","義學國小","一般,國小,公立","新北市泰山區民生路30號",121.430956,25.052219
"新北市","三鶯分區","三峽區","新北市立北大高級中學","北大高中","國中,高中,公立,一般","新北市三峽區大義路277號",121.376105,24.948608
"新北市","三鶯分區","三峽區","新北市三峽區龍埔國民小學","龍埔國小","國小,一般,公立","23741新北市三峽區大學路6號",121.377882,24.940678
"新北市","新莊分區","林口區","新北市林口區頭湖國民小學","頭湖國小","國小,幼兒園,一般,公立","新北市林口區民權路101號",121.372858,25.082737
"新北市","瑞芳分區","貢寮區","新北市立豐珠中學","豐珠中學","偏遠,國中,高中,公立","新北市貢寮區美豐里雞母嶺街6之6號",121.901516,25.065806
"新北市","淡水分區","淡水區","新北市淡水區新市國民小學","新市國小","國小,幼兒園,一般,公立","新北市淡水區中山北路2段200號",121.444509,25.186023
"新北市","三鶯分區","鶯歌區","新北市立鶯歌高級工商職業學校","鶯歌高職","一般,高職,公立","新北市鶯歌區中正三路154號",121.335003,24.939284
"新北市","板橋分區","板橋區","新北市立海山高中進修部","新北市立海山高中進修部","高中進修學校,一般,公立","",NA,NA
"新北市","七星分區","汐止區","新北市立樟樹國際實創高級中等學校","樟樹高中","國中,高職,一般,公立","新北市汐止區樟樹二路135號",121.639704,25.065826
"新北市","三重分區","三重區","新北市立三重高中進修部","新北市立三重高中進修部","高中進修學校,一般,公立","新北市三重區集美街212號",121.491472,25.054693
"新北市","雙和分區","永和區","新北市立永平高中進修部","新北市立永平高中進修部","高中進修學校,一般,公立","新北市永和區永平路205號",121.508625,25.010751
"新北市","板橋分區","板橋區","新北市立板橋國民中學","板橋國中","國中,一般,公立","新北市板橋區中正路437號",121.454159,25.024
"新北市","三鶯分區","樹林區","新北市立樹林高中進修部","新北市立樹林高中進修部","國中補校,高中進修學校,一般,公立","新北市樹林區中華路8號",121.422463,24.982936
"新北市","板橋分區","板橋區","新北市立重慶國民中學","重慶國中","國中,幼兒園,一般,公立","板橋區國慶路221號",NA,NA
"新北市","七星分區","汐止區","新北市立秀峰高中進修部","新北市立秀峰高中進修部","高中進修學校,一般,公立","新北市汐止區忠孝東路201號",121.660087,25.065633
"新北市","板橋分區","板橋區","新北市立江翠國民中學","江翠國中","國中,幼兒園,一般,公立","新北市板橋區松江街63號",121.468437,25.028944
"新北市","文山分區","新店區","新北市立安康高中進修部","新北市立安康高中進修部","高中進修學校,一般,公立","",NA,NA
"新北市","板橋分區","板橋區","新北市立中山國民中學","中山國中","一般,國中,公立","新北市板橋區文化路一段188巷56號",121.467476,25.018553
"新北市","新莊分區","新莊區","新北市立丹鳳高中進修部","新北市立丹鳳高中進修部","高中進修學校,一般,公立","",NA,NA
"新北市","板橋分區","板橋區","新北市立新埔國民中學","新埔國中","國中,幼兒園,一般,公立","220新北市板橋區新海路181號",121.459652,25.024897
"新北市","淡水分區","三芝區","新北市私立芝柏幼兒園","芝柏幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","新莊區","新北市立新莊國民中學","新莊國中","一般,國中,公立","新北市新莊區中正路211號",121.452487,25.035938
"新北市","新莊分區","新莊區","新北市立新泰國民中學","新泰國中","國中,幼兒園,一般,公立","新北市新莊區新泰路359號",121.444377,25.042594
"新北市","淡水分區","三芝區","新北市私立敦品幼兒園","敦品幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","新莊區","新北市立福營國民中學","福營國中","一般,國中,公立","新北市新莊區富國路105號",121.42251,25.025323
"新北市","新莊分區","八里區","新北市私立青子園幼兒園","青子園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","新莊區","新北市立頭前國民中學","頭前國中","國中,幼兒園,一般,公立","新北市新莊區中原路2號",121.459484,25.055183
"新北市","新莊分區","八里區","新北市私立快樂芝麻幼兒園","快樂芝麻幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立光榮國民中學","光榮國中","國中,幼兒園,一般,公立","新北市三重區介壽路26號",121.49992,25.070456
"新北市","新莊分區","八里區","新北市私立大崁璽恩幼兒園","大崁璽恩幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立明志國民中學","明志國中","國中,幼兒園,一般,公立","新北市三重區中正北路107號",121.488987,25.063432
"新北市","新莊分區","八里區","新北市私立青樹幼兒園","青樹幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","三重區","新北市立碧華國民中學","碧華國中","國中,幼兒園,一般,公立","新北市三重區三信路166號",121.489048,25.087232
"新北市","七星分區","萬里區","新北市私立天心幼兒園","天心幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","雙和分區","永和區","新北市立永和國民中學","永和國中","一般,國中,公立","新北市永和區國中路111號",121.523319,25.006689
"新北市","板橋分區","板橋區","新北市私立今仁幼兒園","今仁幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","雙和分區","永和區","新北市立福和國民中學","福和國中","國中,幼兒園,一般,公立","新北市永和區永利路71號",121.520855,25.003998
"新北市","雙和分區","中和區","新北市立中和國民中學","中和國中","國中,幼兒園,一般,公立","新北市中和區興南路二段3巷17號",121.50854,24.986175
"新北市","板橋分區","板橋區","新北市私立吉智幼兒園","吉智幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","雙和分區","中和區","新北市立積穗國民中學","積穗國中","一般,國中,公立","新北市中和區民安街66號",121.478927,25.000128
"新北市","板橋分區","板橋區","新北市私立小康幼兒園","小康幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","雙和分區","中和區","新北市立漳和國民中學","漳和國中","國中,幼兒園,一般,公立","新北市中和區廣福路39號",121.50553,25.002672
"新北市","板橋分區","板橋區","新北市私立板橋育安幼兒園","育安幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","鶯歌區","新北市立鶯歌國民中學","鶯歌國中","國中,幼兒園,一般,公立","新北市鶯歌區尖山埔路108號",121.344825,24.95041
"新北市","板橋分區","板橋區","新北市私立育群幼兒園","育群幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市立柑園國民中學","柑園國中","偏遠,國中,幼兒園,公立","新北市樹林區柑園街2段125號",121.384208,24.954462
"新北市","板橋分區","板橋區","新北市私立文堡幼兒園","文堡幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","土城區","新北市立土城國民中學","土城國中","國中,幼兒園,一般,公立","新北市土城區永寧路18號",121.430171,24.962415
"新北市","三鶯分區","三峽區","新北市立三峽國民中學","三峽國中","國中,幼兒園,一般,公立","新北市三峽區復興路238號",121.369073,24.939058
"新北市","板橋分區","板橋區","新北市私立幼祥幼兒園","幼祥幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","八里區","新北市立八里國民中學","八里國中","偏遠,國中,公立","新北市八里區荖阡里荖阡坑路15號",121.40128,25.139901
"新北市","板橋分區","板橋區","新北市私立幼菁幼兒園","幼菁幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","泰山區","新北市立泰山國民中學","泰山國中","國中,幼兒園,一般,公立","新北市泰山區泰林路二段498號",121.424545,25.064015
"新北市","文山分區","新店區","新北市私立嘉慶幼兒園","嘉慶幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","五股區","新北市立五股國民中學","五股國中","一般,國中,公立","新北市五股區成泰路二段49巷15號",121.435723,25.083273
"新北市","文山分區","新店區","新北市私立積木幼兒園","積木幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","蘆洲區","新北市立蘆洲國民中學","蘆洲國中","國中,幼兒園,一般,公立","新北市蘆洲區中正路265號",121.466382,25.087087
"新北市","文山分區","新店區","新北市私立新乖乖幼兒園","新乖乖幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","林口區","新北市立林口國民中學","林口國中","一般,國中,公立","新北市林口區湖南里32鄰民治路25號",121.376895,25.076858
"新北市","文山分區","新店區","新北市私立寶媽媽幼兒園","寶媽媽幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","七星分區","汐止區","新北市立汐止國民中學","汐止國中","一般,國中,公立","22184新北市汐止區大同路二段394號",121.65839,25.066949
"新北市","文山分區","新店區","康軒文教事業股份有限公司附設新北市私立員工幼兒園","員工幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市立淡水國民中學","淡水國中","國中,幼兒園,一般,公立","新北市淡水區真理街10號",121.436724,25.174718
"新北市","文山分區","新店區","新北市私立佳欣中正幼兒園","佳欣中正幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","三芝區","新北市立三芝國民中學","三芝國中","偏遠,國中,公立","新北市三芝區淡金路一段38號",121.501855,25.259371
"新北市","文山分區","新店區","新北市私立新中幼兒園","新中幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","石門區","新北市立石門國民中學","石門國中","偏遠,國中,公立","新北市石門區中央路1-9號",121.564533,25.291219
"新北市","文山分區","新店區","新北市私立尼斯堡幼兒園","尼斯堡幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","七星分區","萬里區","新北市立萬里國民中學","萬里國中","偏遠,國中,公立","新北市萬里區獅頭路24號",121.693917,25.179605
"新北市","文山分區","新店區","新北市私立好好幼兒園","好好幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立佳欣北新幼兒園","佳欣北新幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立大豐幼兒園","大豐幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立俏媽咪幼兒園","俏媽咪幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立炫媽咪幼兒園","炫媽咪幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立容石園幼兒園","容石園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立道欣幼兒園","道欣幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立嘉瑄幼兒園","嘉瑄幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市私立通泉草幼兒園","通泉草幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立富雅幼兒園","富雅幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立育全保安幼兒園","育全保安幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立育安園幼兒園","育安園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立名欣幼兒園","名欣幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立快樂地幼兒園","快樂地幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立育智幼兒園","育智幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立喬中幼兒園","喬中幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立雅立福幼兒園","雅立福幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立樹林育林幼兒園","樹林育林幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立柏克萊幼兒園","柏克萊幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","樹林區","新北市私立橡樹園幼兒園","橡樹園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","鶯歌區","新北市私立育全鶯歌幼兒園","育全鶯歌幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","鶯歌區","新北市私立宏修幼兒園","宏修幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","三峽區","新北市私立快樂靜思園幼兒園","快樂靜思園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","三峽區","新北市私立佩思幼兒園","佩思幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","三峽區","新北市私立山姆叔叔幼兒園","山姆叔叔幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","三峽區","新北市私立幼心園幼兒園","幼心園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","土城區","新北市立清水高中進修部","新北市立清水高中進修部","高中進修學校,一般,公立","新北市土城區明德路一段72號",121.465311,24.982013
"新北市","三鶯分區","三峽區","新北市私立啟育幼兒園","啟育幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三重分區","蘆洲區","新北市立三民高級中學進修部","新北市立三民高級中學進修部","高中進修學校,一般,公立","新北市蘆洲區三民路96號",121.473007,25.08646
"新北市","三鶯分區","三峽區","新北市私立北大幼兒園","北大幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","雙和分區","中和區","新北市立錦和高中進修部","新北市立錦和高中進修部","高中,一般,公立","錦和路163號",NA,NA
"新北市","三鶯分區","三峽區","新北市私立群英幼兒園","群英幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","三鶯分區","鶯歌區","新北市立鶯歌工商進修部","新北市立鶯歌工商進修部","高職進修學校,一般,公立","新北市鶯歌區中正三路154號",121.335003,24.939284
"新北市","三鶯分區","三峽區","新北市私立璦俐兒幼兒園","璦俐兒幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","新莊分區","新莊區","新北市立新莊國中補校","新北市立新莊國中補校","國中補校,一般,公立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立漢斯堡國際幼兒園","漢斯堡國際幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立嘉盛幼兒園","嘉盛幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立雨果幼兒園","雨果幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立晨暘幼兒園","晨暘幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立快樂家族幼兒園","快樂家族幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立葳肯幼兒園","葳肯幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立唯寶幼兒園","唯寶幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立喬幼光明幼兒園","喬幼光明幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立諾亞幼兒園","諾亞幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立皮諾幼兒園","皮諾幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立靜立幼兒園","靜立幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立吉的堡北馨園幼兒園","吉的堡北馨園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","板橋分區","板橋區","新北市私立寶仁幼兒園","寶仁幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","淡水分區","淡水區","新北市私立蘋果苑幼兒園","蘋果苑幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","坪林區","新北市立坪林國民中學","坪林國中","偏遠,國中,公立","新北市坪林區國中路4號",121.712825,24.938007
"新北市","淡水分區","淡水區","新北市私立可爾威德幼兒園","可爾威德幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市立文山國民中學","文山國中","一般,國中,公立","新北市新店區文中路38號",121.539151,24.956748
"新北市","淡水分區","淡水區","新北市私立育碩幼兒園","育碩幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","新店區","新北市立五峰國民中學","五峰國中","國中,幼兒園,一般,公立","新北市新店區中興路一段253號",121.543996,24.966374
"新北市","雙和分區","中和區","新北市立積穗國民中學附設補習學校","積穗國中補校","國中補校,一般,公立","",NA,NA
"新北市","瑞芳分區","瑞芳區","新北市立瑞芳國民中學","瑞芳國中","偏遠,國中,幼兒園,公立","新北市瑞芳區三爪子坑路1號",121.81452,25.107444
"新北市","淡水分區","淡水區","新北市私立臻寶園幼兒園","臻寶園幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","瑞芳分區","瑞芳區","新北市立欽賢國民中學","欽賢國中","偏遠,國中,公立","新北市瑞芳區崙頂路3-1號",121.845826,25.105004
"新北市","淡水分區","淡水區","新北市私立淡水松柏幼兒園","淡水松柏幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","瑞芳分區","貢寮區","新北市立貢寮國民中學","貢寮國中","偏遠,國中,公立","新北市貢寮區龍崗里嵩陽街42號",121.907086,25.016402
"新北市","淡水分區","淡水區","新北市私立菁英幼兒園","菁英幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","深坑區","新北市立深坑國民中學","深坑國中","一般,國中,幼兒園,公立","新北市深坑區文化街41號",121.618262,25.001741
"新北市","淡水分區","淡水區","新北市私立博士兒幼兒園","博士兒幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","瑞芳分區","平溪區","新北市立平溪國民中學","平溪國中","偏遠,國中,公立","新北市平溪區靜安路二段295號",121.73362,25.023479
"新北市","淡水分區","淡水區","新北市私立溫斯頓幼兒園","溫斯頓幼兒園","一般,幼兒園,私立","",NA,NA
"新北市","文山分區","烏來區","新北市立烏來國民中小學","烏來國中小","國小,國中,幼兒園,偏遠,公立","新北市烏來區啦卡路5號",121.554224,24.863037
